# Example TAFTS LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     403.086      9.31366
     403.096      9.31459
     403.106      9.31591
     403.116      9.31763
     403.126      9.31964
     403.136      9.32175
     403.146      9.32374
     403.156      9.32545
     403.166      9.32674
     403.176      9.32762
     403.186      9.32820
     403.196      9.32865
     403.206      9.32920
     403.216      9.33002
     403.226      9.33123
     403.236      9.33285
     403.246      9.33475
     403.256      9.33678
     403.266      9.33870
     403.276      9.34034
     403.286      9.34158
     403.296      9.34240
     403.306      9.34291
     403.316      9.34329
     403.326      9.34374
     403.336      9.34446
     403.346      9.34557
     403.356      9.34708
     403.366      9.34890
     403.376      9.35084
     403.386      9.35270
     403.396      9.35428
     403.406      9.35546
     403.416      9.35623
     403.426      9.35667
     403.436      9.35697
     403.446      9.35733
     403.456      9.35796
     403.466      9.35897
     403.476      9.36038
     403.486      9.36210
     403.496      9.36395
     403.506      9.36574
     403.516      9.36726
     403.526      9.36838
     403.536      9.36908
     403.546      9.36946
     403.556      9.36967
     403.566      9.36994
     403.576      9.37046
     403.586      9.37136
     403.596      9.37266
     403.606      9.37428
     403.616      9.37604
     403.626      9.37775
     403.636      9.37920
     403.646      9.38026
     403.656      9.38090
     403.666      9.38120
     403.676      9.38134
     403.686      9.38152
     403.696      9.38194
     403.706      9.38273
     403.716      9.38393
     403.726      9.38545
     403.736      9.38712
     403.746      9.38875
     403.756      9.39013
     403.766      9.39111
     403.776      9.39167
     403.786      9.39188
     403.796      9.39191
     403.806      9.39195
     403.816      9.39221
     403.826      9.39282
     403.836      9.39382
     403.846      9.39513
     403.856      9.39660
     403.866      9.39802
     403.876      9.39918
     403.886      9.39995
     403.896      9.40028
     403.906      9.40024
     403.916      9.40000
     403.926      9.39977
     403.936      9.39974
     403.946      9.40007
     403.956      9.40080
     403.966      9.40187
     403.976      9.40312
     403.986      9.40436
     403.996      9.40539
     404.006      9.40606
     404.016      9.40634
     404.026      9.40629
     404.036      9.40606
     404.046      9.40587
     404.056      9.40593
     404.066      9.40638
     404.076      9.40727
     404.086      9.40855
     404.096      9.41007
     404.106      9.41160
     404.116      9.41296
     404.126      9.41400
     404.136      9.41464
     404.146      9.41496
     404.156      9.41508
     404.166      9.41523
     404.176      9.41559
     404.186      9.41631
     404.196      9.41744
     404.206      9.41893
     404.216      9.42062
     404.226      9.42231
     404.236      9.42378
     404.246      9.42488
     404.256      9.42556
     404.266      9.42584
     404.276      9.42589
     404.286      9.42590
     404.296      9.42607
     404.306      9.42656
     404.316      9.42744
     404.326      9.42864
     404.336      9.43004
     404.346      9.43143
     404.356      9.43260
     404.366      9.43340
     404.376      9.43376
     404.386      9.43374
     404.396      9.43346
     404.406      9.43313
     404.416      9.43297
     404.426      9.43312
     404.436      9.43366
     404.446      9.43455
     404.456      9.43565
     404.466      9.43676
     404.476      9.43767
     404.486      9.43823
     404.496      9.43836
     404.506      9.43810
     404.516      9.43758
     404.526      9.43701
     404.536      9.43660
     404.546      9.43650
     404.556      9.43679
     404.566      9.43743
     404.576      9.43829
     404.586      9.43918
     404.596      9.43988
     404.606      9.44023
     404.616      9.44016
     404.626      9.43968
     404.636      9.43894
     404.646      9.43813
     404.656      9.43745
     404.666      9.43707
     404.676      9.43706
     404.686      9.43741
     404.696      9.43797
     404.706      9.43855
     404.716      9.43895
     404.726      9.43898
     404.736      9.43857
     404.746      9.43773
     404.756      9.43659
     404.766      9.43534
     404.776      9.43419
     404.786      9.43329
     404.796      9.43274
     404.806      9.43250
     404.816      9.43244
     404.826      9.43238
     404.836      9.43209
     404.846      9.43140
     404.856      9.43022
     404.866      9.42855
     404.876      9.42652
     404.886      9.42430
     404.896      9.42210
     404.906      9.42008
     404.916      9.41832
     404.926      9.41681
     404.936      9.41540
     404.946      9.41390
     404.956      9.41209
     404.966      9.40978
     404.976      9.40686
     404.986      9.40332
     404.996      9.39928
     405.006      9.39489
     405.016      9.39035
     405.026      9.38581
     405.036      9.38134
     405.046      9.37691
     405.056      9.37238
     405.066      9.36751
     405.076      9.36207
     405.086      9.35583
     405.096      9.34862
     405.106      9.34041
     405.116      9.33122
     405.126      9.32115
     405.136      9.31032
     405.146      9.29881
     405.156      9.28660
     405.166      9.27357
     405.176      9.25948
     405.186      9.24400
     405.196      9.22678
     405.206      9.20750
     405.216      9.18592
     405.226      9.16190
     405.236      9.13543
     405.246      9.10661
     405.256      9.07555
     405.266      9.04241
     405.276      9.00729
     405.286      8.97024
     405.296      8.93124
     405.306      8.89025
     405.316      8.84726
     405.326      8.80233
     405.336      8.75568
     405.346      8.70764
     405.356      8.65875
     405.366      8.60964
     405.376      8.56102
     405.386      8.51361
     405.396      8.46808
     405.406      8.42502
     405.416      8.38488
     405.426      8.34806
     405.436      8.31486
     405.446      8.28560
     405.456      8.26061
     405.466      8.24024
     405.476      8.22491
     405.486      8.21501
     405.496      8.21090
     405.506      8.21283
     405.516      8.22088
     405.526      8.23496
     405.536      8.25475
     405.546      8.27982
     405.556      8.30958
     405.566      8.34344
     405.576      8.38079
     405.586      8.42109
     405.596      8.46390
     405.606      8.50882
     405.616      8.55548
     405.626      8.60353
     405.636      8.65253
     405.646      8.70199
     405.656      8.75137
     405.666      8.80006
     405.676      8.84748
     405.686      8.89310
     405.696      8.93655
     405.706      8.97757
     405.716      9.01609
     405.726      9.05217
     405.736      9.08596
     405.746      9.11765
     405.756      9.14737
     405.766      9.17523
     405.776      9.20123
     405.786      9.22531
     405.796      9.24738
     405.806      9.26740
     405.816      9.28537
     405.826      9.30139
     405.836      9.31569
     405.846      9.32855
     405.856      9.34032
     405.866      9.35129
     405.876      9.36171
     405.886      9.37171
     405.896      9.38130
     405.906      9.39040
     405.916      9.39886
     405.926      9.40657
     405.936      9.41342
     405.946      9.41944
     405.956      9.42472
     405.966      9.42947
     405.976      9.43391
     405.986      9.43828
     405.996      9.44272
     406.006      9.44730
     406.016      9.45198
     406.026      9.45662
     406.036      9.46103
     406.046      9.46503
     406.056      9.46849
     406.066      9.47140
     406.076      9.47381
     406.086      9.47590
     406.096      9.47788
     406.106      9.47996
     406.116      9.48227
     406.126      9.48489
     406.136      9.48775
     406.146      9.49071
     406.156      9.49357
     406.166      9.49614
     406.176      9.49828
     406.186      9.49994
     406.196      9.50119
     406.206      9.50218
     406.216      9.50312
     406.226      9.50421
     406.236      9.50559
     406.246      9.50732
     406.256      9.50935
     406.266      9.51153
     406.276      9.51367
     406.286      9.51557
     406.296      9.51708
     406.306      9.51815
     406.316      9.51884
     406.326      9.51929
     406.336      9.51970
     406.346      9.52028
     406.356      9.52117
     406.366      9.52243
     406.376      9.52402
     406.386      9.52579
     406.396      9.52755
     406.406      9.52910
     406.416      9.53028
     406.426      9.53104
     406.436      9.53143
     406.446      9.53158
