# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
    1222.262      2.93633
    1222.362      2.96536
    1222.462      2.96589
    1222.562      2.93975
    1222.662      2.89743
    1222.762      2.85408
    1222.862      2.82401
    1222.962      2.81585
    1223.062      2.82976
    1223.162      2.85781
    1223.262      2.88722
    1223.362      2.90536
    1223.462      2.90472
    1223.562      2.88600
    1223.662      2.85824
    1223.762      2.83566
    1223.862      2.83245
    1223.962      2.85687
    1224.062      2.90707
    1224.162      2.96985
    1224.262      3.02334
    1224.362      3.04282
    1224.462      3.00819
    1224.562      2.91077
    1224.662      2.75735
    1224.762      2.57009
    1224.862      2.38198
    1224.962      2.22908
    1225.063      2.14157
    1225.163      2.13614
    1225.263      2.21184
    1225.363      2.35057
    1225.463      2.52204
    1225.563      2.69171
    1225.663      2.82947
    1225.763      2.91668
    1225.863      2.94961
    1225.963      2.93856
    1226.063      2.90326
    1226.163      2.86607
    1226.263      2.84514
    1226.363      2.84961
    1226.463      2.87800
    1226.563      2.92015
    1226.663      2.96166
    1226.763      2.98920
    1226.863      2.99506
    1226.963      2.97927
    1227.063      2.94905
    1227.163      2.91583
    1227.263      2.89104
    1227.363      2.88227
    1227.463      2.89102
    1227.563      2.91262
    1227.663      2.93828
    1227.763      2.95841
    1227.863      2.96577
    1227.963      2.95765
    1228.063      2.93613
    1228.163      2.90670
    1228.263      2.87587
    1228.363      2.84865
    1228.463      2.82702
    1228.563      2.80985
    1228.663      2.79406
    1228.763      2.77663
    1228.863      2.75628
    1228.963      2.73432
    1229.063      2.71405
    1229.163      2.69915
    1229.263      2.69161
    1229.363      2.69027
    1229.463      2.69064
    1229.563      2.68630
    1229.663      2.67148
    1229.763      2.64393
    1229.863      2.60677
    1229.963      2.56868
    1230.063      2.54190
    1230.163      2.53857
    1230.263      2.56666
    1230.363      2.62666
    1230.463      2.71054
    1230.563      2.80332
    1230.663      2.88699
    1230.763      2.94563
    1230.863      2.97007
    1230.963      2.96051
    1231.063      2.92628
    1231.163      2.88272
    1231.263      2.84621
    1231.363      2.82891
    1231.463      2.83516
    1231.563      2.86048
    1231.663      2.89368
    1231.763      2.92115
    1231.863      2.93198
    1231.963      2.92193
    1232.063      2.89493
    1232.163      2.86166
    1232.263      2.83548
    1232.363      2.82737
    1232.463      2.84160
    1232.563      2.87357
    1232.663      2.91091
    1232.763      2.93730
    1232.863      2.93792
    1232.963      2.90470
    1233.063      2.83954
    1233.163      2.75445
    1233.263      2.66850
    1233.363      2.60241
    1233.463      2.57263
    1233.563      2.58659
    1233.663      2.64065
    1233.763      2.72130
    1233.863      2.80908
    1233.963      2.88410
    1234.063      2.93129
    1234.163      2.94409
    1234.263      2.92539
    1234.363      2.88592
    1234.463      2.84056
    1234.563      2.80393
    1234.663      2.78652
    1234.763      2.79227
    1234.863      2.81814
    1234.963      2.85542
    1235.064      2.89231
    1235.164      2.91683
    1235.264      2.91948
    1235.364      2.89516
    1235.464      2.84406
    1235.564      2.77165
    1235.664      2.68786
    1235.764      2.60546
    1235.864      2.53795
    1235.964      2.49704
    1236.064      2.49004
    1236.164      2.51769
    1236.264      2.57310
    1236.364      2.64223
    1236.464      2.70626
    1236.564      2.74566
    1236.664      2.74513
    1236.764      2.69812
    1236.864      2.60969
    1236.964      2.49658
    1237.064      2.38394
    1237.164      2.29954
    1237.264      2.26660
    1237.364      2.29726
    1237.464      2.38873
    1237.564      2.52321
    1237.664      2.67198
    1237.764      2.80258
    1237.864      2.88726
    1237.964      2.91015
    1238.064      2.87128
    1238.164      2.78616
    1238.264      2.68109
    1238.364      2.58571
    1238.464      2.52477
    1238.564      2.51176
    1238.664      2.54603
    1238.764      2.61407
    1238.864      2.69449
    1238.964      2.76490
    1239.064      2.80861
    1239.164      2.81908
    1239.264      2.80098
    1239.364      2.76775
    1239.464      2.73653
    1239.564      2.72234
    1239.664      2.73320
    1239.764      2.76768
    1239.864      2.81555
    1239.964      2.86107
    1240.064      2.88788
    1240.164      2.88385
    1240.264      2.84463
    1240.364      2.77488
    1240.464      2.68691
    1240.564      2.59741
    1240.664      2.52306
    1240.764      2.47640
    1240.864      2.46289
    1240.964      2.47984
    1241.064      2.51737
    1241.164      2.56108
    1241.264      2.59571
    1241.364      2.60887
    1241.464      2.59407
    1241.564      2.55229
    1241.664      2.49170
    1241.764      2.42563
    1241.864      2.36914
    1241.964      2.33509
    1242.064      2.33059
    1242.164      2.35491
    1242.264      2.39955
    1242.364      2.45044
    1242.464      2.49204
    1242.564      2.51209
    1242.664      2.50561
    1242.764      2.47676
    1242.864      2.43785
    1242.964      2.40536
    1243.064      2.39419
    1243.164      2.41176
    1243.264      2.45410
    1243.364      2.50548
    1243.464      2.54229
    1243.564      2.54023
    1243.664      2.48291
    1243.764      2.36911
    1243.864      2.21588
    1243.964      2.05617
    1244.064      1.93089
    1244.164      1.87744
    1244.264      1.91793
    1244.364      2.05092
    1244.464      2.24950
    1244.564      2.46695
    1244.664      2.64873
    1244.764      2.74759
    1244.864      2.73736
    1244.964      2.62104
    1245.065      2.43068
    1245.165      2.21853
    1245.265      2.04212
    1245.365      1.94750
    1245.465      1.95585
    1245.565      2.05750
    1245.665      2.21541
    1245.765      2.37691
    1245.865      2.49032
    1245.965      2.52105
    1246.065      2.46242
    1246.165      2.33759
    1246.265      2.19228
    1246.365      2.08026
    1246.465      2.04647
    1246.565      2.11274
    1246.665      2.27064
    1246.765      2.48349
    1246.865      2.69679
    1246.965      2.85381
    1247.065      2.91155
    1247.165      2.85236
    1247.265      2.68808
    1247.365      2.45585
    1247.465      2.20721
    1247.565      1.99427
    1247.665      1.85687
    1247.765      1.81436
    1247.865      1.86375
    1247.965      1.98394
    1248.065      2.14393
    1248.165      2.31215
    1248.265      2.46381
    1248.365      2.58474
    1248.465      2.67101
    1248.565      2.72572
    1248.665      2.75445
    1248.765      2.76158
    1248.865      2.74854
    1248.965      2.71445
    1249.065      2.65829
    1249.165      2.58146
    1249.265      2.48950
    1249.365      2.39203
    1249.465      2.30113
    1249.565      2.22870
    1249.665      2.18387
    1249.765      2.17122
    1249.865      2.19049
    1249.965      2.23748
    1250.065      2.30550
    1250.165      2.38682
    1250.265      2.47348
    1250.365      2.55748
    1250.465      2.63069
    1250.565      2.68503
    1250.665      2.71357
    1250.765      2.71225
    1250.865      2.68193
    1250.965      2.62969
    1251.065      2.56855
    1251.165      2.51498
    1251.265      2.48470
    1251.365      2.48768
    1251.465      2.52415
    1251.565      2.58326
    1251.665      2.64515
    1251.765      2.68645
    1251.865      2.68762
    1251.965      2.63996
    1252.065      2.54971
    1252.165      2.43761
    1252.265      2.33351
    1252.365      2.26736
    1252.465      2.25918
    1252.565      2.31128
    1252.665      2.40537
    1252.765      2.50604
    1252.865      2.56986
    1252.965      2.55775
    1253.065      2.44706
    1253.165      2.23964
    1253.265      1.96343
    1253.365      1.66678
    1253.465      1.40698
    1253.565      1.23618
    1253.665      1.18845
    1253.765      1.27161
    1253.865      1.46576
    1253.965      1.72876
    1254.065      2.00682
    1254.165      2.24732
    1254.265      2.41022
    1254.365      2.47571
    1254.465      2.44640
    1254.565      2.34425
    1254.665      2.20372
    1254.765      2.06322
    1254.865      1.95693
    1254.965      1.90875
    1255.066      1.92906
    1255.166      2.01430
    1255.266      2.14887
    1255.366      2.30863
    1255.466      2.46524
    1255.566      2.59078
    1255.666      2.66236
    1255.766      2.66603
    1255.866      2.59960
    1255.966      2.47355
    1256.066      2.30970
    1256.166      2.13738
    1256.266      1.98767
    1256.366      1.88690
    1256.466      1.85090
    1256.566      1.88168
    1256.666      1.96744
    1256.766      2.08617
    1256.866      2.21182
    1256.966      2.32120
    1257.066      2.39968
    1257.166      2.44378
    1257.266      2.46007
    1257.366      2.46091
    1257.466      2.45852
    1257.566      2.45972
    1257.666      2.46329
    1257.766      2.46085
    1257.866      2.44109
    1257.966      2.39569
    1258.066      2.32456
    1258.166      2.23830
    1258.266      2.15643
    1258.366      2.10180
    1258.466      2.09262
    1258.566      2.13501
    1258.666      2.21865
    1258.766      2.31747
    1258.866      2.39562
    1258.966      2.41717
    1259.066      2.35673
    1259.166      2.20762
    1259.266      1.98492
    1259.366      1.72230
    1259.466      1.46327
    1259.566      1.24970
    1259.666      1.11072
    1259.766      1.05555
    1259.866      1.07233
    1259.966      1.13310
    1260.066      1.20331
    1260.166      1.25282
    1260.266      1.26502
    1260.366      1.24133
    1260.466      1.19977
    1260.566      1.16848
    1260.666      1.17608
    1260.766      1.24203
    1260.866      1.36992
    1260.966      1.54539
    1261.066      1.73943
    1261.166      1.91568
    1261.266      2.03975
    1261.366      2.08797
    1261.466      2.05330
    1261.566      1.94694
    1261.666      1.79576
    1261.766      1.63602
    1261.866      1.50530
    1261.966      1.43432
    1262.066      1.44053
    1262.166      1.52447
    1262.266      1.66982
    1262.366      1.84674
    1262.466      2.01808
    1262.566      2.14712
    1262.666      2.20543
    1262.766      2.17923
    1262.866      2.07286
    1262.966      1.90834
    1263.066      1.72097
    1263.166      1.55158
    1263.266      1.43719
    1263.366      1.40231
    1263.466      1.45308
    1263.566      1.57602
    1263.666      1.74186
    1263.766      1.91358
    1263.866      2.05649
    1263.966      2.14731
    1264.066      2.17976
    1264.166      2.16467
    1264.266      2.12475
    1264.366      2.08553
    1264.466      2.06565
    1264.566      2.06964
    1264.666      2.08589
    1264.766      2.09071
    1264.866      2.05723
    1264.966      1.96635
    1265.067      1.81580
    1265.167      1.62405
    1265.267      1.42723
    1265.367      1.26961
    1265.467      1.19047
    1265.567      1.21148
    1265.667      1.32887
    1265.767      1.51324
    1265.867      1.71746
    1265.967      1.89048
    1266.067      1.99263
    1266.167      2.00780
    1266.267      1.94807
    1266.367      1.84955
    1266.467      1.76023
    1266.567      1.72383
    1266.667      1.76488
    1266.767      1.87970
    1266.867      2.03652
    1266.967      2.18471
    1267.067      2.27040
    1267.167      2.25343
    1267.267      2.12042
    1267.367      1.88974
    1267.467      1.60688
    1267.567      1.33162
    1267.667      1.12108
    1267.767      1.01390
    1267.867      1.02025
    1267.967      1.12051
    1268.067      1.27270
    1268.167      1.42596
    1268.267      1.53573
    1268.367      1.57592
    1268.467      1.54463
